content_id	title	author_name	location_name	content_date	file_name	series	book	content_type	active_ind
125	Benefits of True Wealth	Don Elwell	Clackamas	2017-06-18	p2017-06-18am.mp3			Message	Y
126	I Will Tell The Wondrous Story	Clackamas Congregation	Clackamas	2017-07-02	2017-07-02-WondrousStory.mp3			Singing	Y
127	Press the Battle On	Clackamas Congregation	Clackamas	2017-07-02	2017-07-02-PressBattle.mp3			Singing	Y
128	You Ought To Sing	Clackamas Congregation	Clackamas	2017-07-02	2017-07-02-oughtToSing.mp3			Singing	Y
129	What WIll It Be To Be There	Clackamas Congregation	Clackamas	2017-07-02	2017-07-02-whatwillitbe.mp3			Singing	Y
130	Starry Nights at the Beaches	Huyen Hoang	Clackamas	2017-07-03	p2017-07-02am.mp3			Message	Y
131	Sing It Again	Clackamas Congregation	Clackamas	2017-07-02	2017-07-02-singitagain.mp3			Singing	Y
132	Glorious Peace	Clackamas Congregation	Clackamas	2017-07-02	2017-07-02-peace.mp3			Singing	Y
133	Ba an Overcomer	Clackamas Congregation	Clackamas	2017-07-02	2017-07-02-overcome.mp3			Singing	Y
134	This is Why I Love My Savior	Clackamas Congregation	Clackamas	2017-07-02	2017-07-02-thisiswhy.mp3			Singing	Y
135	Word of God	Clackamas Congregation	Clackamas	2017-07-02	2017-07-02-wordOfGod.mp3			Singing	Y
136	Only His Touch Speaks Peace	Ken Elwell	Clackamas	2017-07-03	p2017-07-02pm.mp3			Message	Y
137	Making Preparation	Don Elwell	Clackamas	2017-06-04	Making Preparation.mp3			Message	Y
138	To Name Your Kids Again	Huyen Hoang	Clackamas	2017-06-11	To Name Your Kids Again.mp3			Message	Y
139	Continue on	Don Elwell	Clackamas	2017-07-09	Continueon.mp3			Message	Y
140	Patterns	Huyen Hoang	Clackamas	2017-07-16	Patterns.mp3			Message	Y
141	Grace Through Him	Huyen Hoang	Clackamas	2017-08-09	Grace_Through_Him[1].mp3			Bible Study	Y
142	Labor For That Which Endures	Don Elwell	Clackamas	2017-08-13	Dad.mp3			Message	Y
143	Hey, We're Up To Bat	Donald Elwell III	Clackamas	2017-08-12	Hey, were up to bat.mp3			Young People Mtg	Y
144	Spiritual Eating	Don Elwell	Clackamas	2017-08-27	Spiritual Eating.mp3			Message	Y
145	Pacoima Young People's Meeting	Damar Randle	Pacoima	2017-08-19	YPM Pacoima.mp3			Young People Mtg	Y
146	Our Identity	Don Elwell	Clackamas	2017-09-17	Our Identity.mp3			Message	Y
147	Living An Upside Down Life	Huyen Hoang	Clackamas	2017-09-10	LivingAnUpsideDownLife.mp3			Message	Y
148	Spiritual Investments	Huyen Hoang	Clackamas	2017-09-17	Spiritual Investments.mp3			Message	Y
149	To The Saints At:	Huyen Hoang	Clackamas	2017-10-08	10-08-2017.mp3			Message	Y
150	Romans 7	Huyen Hoang	Clackamas	2017-09-23	Romans Chapter 7.mp3			Young People Mtg	Y
151	Divine Inspiration	Don Elwell	Clackamas	2017-09-24	Devine Inspiration.mp3			Message	Y
152	What We Have In Christ	Huyen Hoang	Clackamas	2017-10-01	What We Have In Christ.mp3			Message	Y
153	In This World; Not of It	Don Elwell	Clackamas	2017-10-01	In This World; Not of It.mp3			Message	Y
154	Who is in Your Posse?	Don Elwell	Clackamas	2017-10-15	Who is in Your Posse.mp3			Message	Y
155	Free Shipping	Huyen Hoang	Clackamas	2017-10-22	Free Shipping.mp3			Message	Y
156	That New Car Smell	Curtis Williams	Gladstone	2017-11-12	p2017-11-12am.mp3			Message	Y
157	Ever Faithful	Joe Elwell Family	Gladstone	2017-11-12	ss2017-11-12-ever-faithful.mp3			Special Song	Y
158	The Son Hath Made Me Free	Herter Family	Gladstone	2017-11-11	ss2012-11-11-sonmademefree.mp3			Special Song	Y
159	Keep Your Trust in Jesus	Herter Family	Gladstone	2017-11-11	ss2012-11-11trustinjesus.mp3			Special Song	Y
160	Amazing Love	Ken Elwell Family	Gladstone	2017-11-11	ss2012-11-11-amazinglove.mp3			Special Song	Y
161	Wise Man Built His House	Ken Elwell Family	Gladstone	2017-11-11	ss2012-11-11-wisemanbuild.mp3			Special Song	Y
162	My Anchor Of Hope	Joe Elwell Family	Gladstone	2017-11-11	ss2012-11-11-anchorofhope.mp3			Special Song	Y
163	He Touched Me	Josh & John Samons	Gladstone	2017-11-11	ss2012-11-11he-touched-me.mp3			Special Song	Y
164	He Lifts Me Higher	Josh & John Samons	Gladstone	2017-11-11	ss2012-11-11-higher.mp3			Special Song	Y
165	Who Am I?	Josh & John Samons	Gladstone	2017-11-11	ss2017-11-11-whoami.mp3			Special Song	Y
166	Never Made A Promise	Joe Elwell Family	Gladstone	2017-11-11	ss2017-11-11neverpromise.mp3			Special Song	Y
167	Prayer Bells of Heaven	Cliff Smith Family	Gladstone	2017-11-11	2017-11-11-prayerbells.mp3			Special Song	Y
168	Be Ready	Curtis Williams	Gladstone	2017-11-11	p2017-11-11pm.mp3			Message	Y
169	Spiritual Underbrush	Don Elwell	Clackamas	2017-11-19	p2017-11-19am.mp3			Message	Y
170	To Your Faith Add Knowledge	Don Elwell	Clackamas	2017-11-05	p2017-11-05am.mp3			Message	Y
171	Dominion of Christ	Huyen Hoang	Clackamas	2017-11-26	p2017-11-26am.mp3			Message	Y
172	The Mind of Christ	Don Elwell	Clackamas	2017-12-03	p2017-12-03am.mp3			Message	Y
173	The Almond in the Garden	Huyen Hoang	Clackamas	2017-12-03	p2017-12-03pm.mp3			Message	Y
174	Announcing Arrival of Christ	Don Elwell	Clackamas	2017-12-10	p2017-12-10am.mp3			Message	Y
175	Value of Tragedy	Don Elwell	Clackamas	2017-12-31	p2017-12-31am.mp3			Message	Y
176	The Power Within You	Curtis Williams	Clackamas	2017-11-10	Exceeding Abundantly Above.mp3			Message	Y
177	Never Made A Promise	Joe Elwell Family	Clackamas	2018-01-07	ss2018-01-07am.mp3			Special Song	Y
178	Seeing the Glory of God	Huyen Hoang	Clackamas	2018-01-07	p2018-01-07am.mp3			Message	Y
